Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
KMAZ-12.24,Изменение,275,-147,-22,400,506,2024-12-20
BANE-12.24,Количество лиц,148,113,2,3,266,2024-12-20
RUAL-12.24,Открытые позиции,13001,11442,1010,2569,28022,2024-12-20
TATP-12.24,Изменение,-534,1,-8,-543,-1084,2024-12-20
RUAL-12.24,Количество лиц,250,162,3,11,426,2024-12-20
POSI-12.24,Открытые позиции,25265,16754,61,8572,50652,2024-12-20
ALIBABA-12.24,Изменение,-3275,-262,0,-3013,-6550,2024-12-20
POSI-12.24,Количество лиц,318,216,2,14,550,2024-12-20
TCSI-12.24,Открытые позиции,19715,4019,9936,25632,59302,2024-12-20
FESH-12.24,Изменение,-1088,47,0,-1135,-2176,2024-12-20
TCSI-12.24,Количество лиц,809,219,15,26,1069,2024-12-20
ASTR-12.24,Открытые позиции,37387,12716,18467,43138,111708,2024-12-20
SPBE-12.24,Изменение,-26,-4,0,-22,-52,2024-12-20
ASTR-12.24,Количество лиц,294,124,7,8,433,2024-12-20
MOEX-12.24,Открытые позиции,7177,5041,1715,3851,17784,2024-12-20
SVCB-12.24,Изменение,-93,-1480,23,1410,-140,2024-12-20
MOEX-12.24,Количество лиц,397,234,7,20,658,2024-12-20
AFKS-12.24,Открытые позиции,2989,28775,39766,13980,85510,2024-12-20
HYDR-12.24,Изменение,645,1232,26,-561,1342,2024-12-20
AFKS-12.24,Количество лиц,192,571,4,21,788,2024-12-20
ROSN-12.24,Открытые позиции,4992,5578,11811,11225,33606,2024-12-20
SIBN-12.24,Изменение,-3451,-1307,69,-2075,-6764,2024-12-20
ROSN-12.24,Количество лиц,521,396,16,15,948,2024-12-20
WUSH-12.24,Открытые позиции,568920,6473,430,562877,1138700,2024-12-20
IRAO-12.24,Изменение,-259,-48,89,-122,-340,2024-12-20
WUSH-12.24,Количество лиц,234,159,5,11,409,2024-12-20
HYDR-12.24,Открытые позиции,4815,4637,1480,1658,12590,2024-12-20
WUSH-12.24,Изменение,-1198,-782,111,-305,-2174,2024-12-20
HYDR-12.24,Количество лиц,180,110,6,4,300,2024-12-20
NLMK-12.24,Открытые позиции,35320,9131,19497,45686,109634,2024-12-20
LKOH-12.24,Изменение,-342,-1852,115,1625,-454,2024-12-20
NLMK-12.24,Количество лиц,435,329,5,45,814,2024-12-20
BAIDU-12.24,Открытые позиции,5952,224,1505,7233,14914,2024-12-20
FLOT-12.24,Изменение,-217,-128,134,45,-166,2024-12-20
BAIDU-12.24,Количество лиц,210,22,1,3,236,2024-12-20
PHOR-12.24,Открытые позиции,42330,15149,4449,31630,93558,2024-12-20
SMLT-12.24,Изменение,-39692,-19880,138,-19674,-79108,2024-12-20
PHOR-12.24,Количество лиц,163,204,3,10,380,2024-12-20
BSPB-12.24,Открытые позиции,12013,16078,10908,6843,45842,2024-12-20
BSPB-12.24,Изменение,-1075,596,155,-1516,-1840,2024-12-20
BSPB-12.24,Количество лиц,252,375,2,7,636,2024-12-20
SIBN-12.24,Открытые позиции,9288,2753,894,7429,20364,2024-12-20
NLMK-12.24,Изменение,-5021,357,183,-5195,-9676,2024-12-20
SIBN-12.24,Количество лиц,383,104,5,15,507,2024-12-20
SBPR-12.24,Открытые позиции,6646,3352,885,4179,15062,2024-12-20
SOFL-12.24,Изменение,-759,-48,237,-474,-1044,2024-12-20
SBPR-12.24,Количество лиц,283,109,8,21,421,2024-12-20
SNGR-12.24,Открытые позиции,11223,1143,4266,14346,30978,2024-12-20
ISKJ-12.24,Изменение,-4487,72,249,-4310,-8476,2024-12-20
SNGR-12.24,Количество лиц,338,86,10,33,467,2024-12-20
RASP-12.24,Открытые позиции,4594,3659,935,1870,11058,2024-12-20
RTKM-12.24,Изменение,-2186,-1844,309,-33,-3754,2024-12-20
RASP-12.24,Количество лиц,77,107,1,5,190,2024-12-20
CBOM-12.24,Открытые позиции,965,15455,20051,5561,42032,2024-12-20
PHOR-12.24,Изменение,-539,-3828,340,3629,-398,2024-12-20
CBOM-12.24,Количество лиц,62,303,2,10,377,2024-12-20
MTSI-12.24,Открытые позиции,3368,3387,1127,1108,8990,2024-12-20
SBERF,Изменение,-31,47,346,268,630,2024-12-20
MTSI-12.24,Количество лиц,239,243,4,11,497,2024-12-20
FLOT-12.24,Открытые позиции,2754,3670,17046,16130,39600,2024-12-20
FEES-12.24,Изменение,-75,53,366,238,582,2024-12-20
FLOT-12.24,Количество лиц,172,125,5,17,319,2024-12-20
SVCB-12.24,Открытые позиции,25430,26810,11057,9677,72974,2024-12-20
NOTK-12.24,Изменение,-1398,-67,435,-896,-1926,2024-12-20
SVCB-12.24,Количество лиц,223,170,3,12,408,2024-12-20
SOFL-12.24,Открытые позиции,10057,2736,712,8033,21538,2024-12-20
MTLR-12.24,Изменение,-4946,129,651,-4424,-8590,2024-12-20
SOFL-12.24,Количество лиц,134,51,3,10,198,2024-12-20
TATN-12.24,Открытые позиции,888,684,4240,4444,10256,2024-12-20
SNGR-12.24,Изменение,-4374,-420,765,-3189,-7218,2024-12-20
TATN-12.24,Количество лиц,158,121,5,19,303,2024-12-20
KMAZ-12.24,Открытые позиции,6069,3589,1200,3680,14538,2024-12-20
ROSN-12.24,Изменение,-794,-21,818,45,48,2024-12-20
KMAZ-12.24,Количество лиц,137,79,2,11,229,2024-12-20
SFIN-12.24,Открытые позиции,13262,8092,5,5175,26534,2024-12-20
MOEX-12.24,Изменение,-2331,-514,831,-986,-3000,2024-12-20
SFIN-12.24,Количество лиц,176,110,3,5,294,2024-12-20
FEES-12.24,Открытые позиции,5018,1757,1323,4584,12682,2024-12-20
BAIDU-12.24,Изменение,-2407,-94,1505,-808,-1804,2024-12-20
FEES-12.24,Количество лиц,142,119,6,10,277,2024-12-20
PLZL-12.24,Открытые позиции,1140,1239,10016,9917,22312,2024-12-20
CBOM-12.24,Изменение,244,-708,1606,2558,3700,2024-12-20
PLZL-12.24,Количество лиц,212,160,7,27,406,2024-12-20
ALIBABA-12.24,Открытые позиции,10609,3179,2633,10063,26484,2024-12-20
RNFT-12.24,Изменение,-4641,852,2063,-3430,-5156,2024-12-20
ALIBABA-12.24,Количество лиц,383,39,2,3,427,2024-12-20
SNGP-12.24,Открытые позиции,2462,2653,5855,5664,16634,2024-12-20
AFKS-12.24,Изменение,65,694,2641,2012,5412,2024-12-20
SNGP-12.24,Количество лиц,244,94,10,21,369,2024-12-20
IRAO-12.24,Открытые позиции,784,285,1408,1907,4384,2024-12-20
TRNF-12.24,Изменение,-14089,2036,3208,-12917,-21762,2024-12-20
IRAO-12.24,Количество лиц,112,48,6,13,179,2024-12-20
NOTK-12.24,Открытые позиции,3249,590,701,3360,7900,2024-12-20
LEAS-12.24,Изменение,-5433,-1079,4279,-75,-2308,2024-12-20
NOTK-12.24,Количество лиц,461,112,10,19,602,2024-12-20
ISKJ-12.24,Открытые позиции,28834,10688,2824,20970,63316,2024-12-20
TCSI-12.24,Изменение,-3299,-409,5056,2166,3514,2024-12-20
ISKJ-12.24,Количество лиц,79,35,2,10,126,2024-12-20
MAGN-12.24,Открытые позиции,2002,1098,2998,3902,10000,2024-12-20
YDEX-12.24,Изменение,-20023,-28460,5590,14027,-28866,2024-12-20
MAGN-12.24,Количество лиц,147,167,3,20,337,2024-12-20
TATP-12.24,Открытые позиции,1617,345,684,1956,4602,2024-12-20
ASTR-12.24,Изменение,-11895,269,11123,-1041,-1544,2024-12-20
TATP-12.24,Количество лиц,121,41,1,7,170,2024-12-20
FESH-12.24,Открытые позиции,8113,2456,0,5657,16226,2024-12-20
ALRS-12.24,Изменение,-4719,9,12602,7874,15766,2024-12-20
FESH-12.24,Количество лиц,94,86,0,12,192,2024-12-20
SPBE-12.24,Открытые позиции,810,210,0,600,1620,2024-12-20
VTBR-12.24,Изменение,-16451,-2734,16498,2781,94,2024-12-20
SPBE-12.24,Количество лиц,25,9,0,3,37,2024-12-20
CHMF-12.24,Открытые позиции,338,772,4325,3891,9326,2024-12-20
GAZR-12.24,Изменение,-9084,-1439,20774,13129,23380,2024-12-20
CHMF-12.24,Количество лиц,88,123,3,18,232,2024-12-20
